"datadate","gvkey","iid","prccd"
"2020-12-24 00:00:00","001690","01","131.97000000"
"2020-12-24 00:00:00","064768","01","3172.69000000"
"2020-12-23 00:00:00","001690","01","130.96000000"
"2020-12-23 00:00:00","064768","01","3185.27000000"
"2020-12-22 00:00:00","001690","01","131.88000000"
"2020-12-22 00:00:00","064768","01","3206.52000000"
"2020-12-21 00:00:00","064768","01","3206.18000000"
"2020-12-21 00:00:00","001690","01","128.23000000"
"2020-12-18 00:00:00","064768","01","3201.65000000"
"2020-12-18 00:00:00","001690","01","126.65500000"
"2020-12-17 00:00:00","001690","01","128.70000000"
"2020-12-17 00:00:00","064768","01","3236.08000000"
"2020-12-16 00:00:00","001690","01","127.81000000"
"2020-12-16 00:00:00","064768","01","3240.96000000"
"2020-12-15 00:00:00","064768","01","3165.12000000"
"2020-12-15 00:00:00","001690","01","127.88000000"
"2020-12-14 00:00:00","064768","01","3156.97000000"
"2020-12-14 00:00:00","001690","01","121.78000000"
"2020-12-11 00:00:00","064768","01","3116.42000000"
"2020-12-11 00:00:00","001690","01","122.41000000"
"2020-12-10 00:00:00","064768","01","3101.49000000"
"2020-12-10 00:00:00","001690","01","123.24000000"
"2020-12-09 00:00:00","001690","01","121.78000000"
"2020-12-09 00:00:00","064768","01","3104.20000000"
"2020-12-08 00:00:00","064768","01","3177.29000000"
"2020-12-08 00:00:00","001690","01","124.38000000"
"2020-12-07 00:00:00","001690","01","123.75000000"
"2020-12-07 00:00:00","064768","01","3158.00000000"
"2020-12-04 00:00:00","001690","01","122.25000000"
"2020-12-04 00:00:00","064768","01","3162.58000000"
"2020-12-03 00:00:00","001690","01","122.94000000"
"2020-12-03 00:00:00","064768","01","3186.73000000"
"2020-12-02 00:00:00","064768","01","3203.53000000"
"2020-12-02 00:00:00","001690","01","123.08000000"
"2020-12-01 00:00:00","001690","01","122.72000000"
"2020-12-01 00:00:00","064768","01","3220.08000000"
"2020-11-30 00:00:00","001690","01","119.05000000"
"2020-11-30 00:00:00","064768","01","3168.04000000"
"2020-11-27 00:00:00","001690","01","116.59000000"
"2020-11-27 00:00:00","064768","01","3195.34000000"
"2020-11-25 00:00:00","001690","01","116.03000000"
"2020-11-25 00:00:00","064768","01","3185.07000000"
"2020-11-24 00:00:00","064768","01","3118.06000000"
"2020-11-24 00:00:00","001690","01","115.17000000"
"2020-11-23 00:00:00","064768","01","3098.39000000"
"2020-11-23 00:00:00","001690","01","113.85000000"
"2020-11-20 00:00:00","001690","01","117.34000000"
"2020-11-20 00:00:00","064768","01","3099.40000000"
"2020-11-19 00:00:00","001690","01","118.64000000"
"2020-11-19 00:00:00","064768","01","3117.02000000"
"2020-11-18 00:00:00","064768","01","3105.46000000"
"2020-11-18 00:00:00","001690","01","118.03000000"
"2020-11-17 00:00:00","064768","01","3135.66000000"
"2020-11-17 00:00:00","001690","01","119.39000000"
"2020-11-16 00:00:00","064768","01","3131.06000000"
"2020-11-16 00:00:00","001690","01","120.30000000"
"2020-11-13 00:00:00","064768","01","3128.81000000"
"2020-11-13 00:00:00","001690","01","119.26000000"
"2020-11-12 00:00:00","064768","01","3110.28000000"
"2020-11-12 00:00:00","001690","01","119.21000000"
"2020-11-11 00:00:00","064768","01","3137.39000000"
"2020-11-11 00:00:00","001690","01","119.49000000"
"2020-11-10 00:00:00","001690","01","115.97000000"
"2020-11-10 00:00:00","064768","01","3035.02000000"
"2020-11-09 00:00:00","001690","01","116.32000000"
"2020-11-09 00:00:00","064768","01","3143.74000000"
"2020-11-06 00:00:00","064768","01","3311.37000000"
"2020-11-06 00:00:00","001690","01","118.69000000"
"2020-11-05 00:00:00","064768","01","3322.00000000"
"2020-11-05 00:00:00","001690","01","119.03000000"
"2020-11-04 00:00:00","001690","01","114.95000000"
"2020-11-04 00:00:00","064768","01","3241.16000000"
"2020-11-03 00:00:00","064768","01","3048.41000000"
"2020-11-03 00:00:00","001690","01","110.44000000"
"2020-11-02 00:00:00","001690","01","108.77000000"
"2020-11-02 00:00:00","064768","01","3004.48000000"
"2020-10-30 00:00:00","064768","01","3036.15000000"
"2020-10-30 00:00:00","001690","01","108.86000000"
"2020-10-29 00:00:00","001690","01","115.32000000"
"2020-10-29 00:00:00","064768","01","3211.01000000"
"2020-10-28 00:00:00","064768","01","3162.78000000"
"2020-10-28 00:00:00","001690","01","111.20000000"
"2020-10-27 00:00:00","001690","01","116.60000000"
"2020-10-27 00:00:00","064768","01","3286.33000000"
"2020-10-26 00:00:00","001690","01","115.05000000"
"2020-10-26 00:00:00","064768","01","3207.04000000"
"2020-10-23 00:00:00","064768","01","3204.40000000"
"2020-10-23 00:00:00","001690","01","115.04000000"
"2020-10-22 00:00:00","001690","01","115.75000000"
"2020-10-22 00:00:00","064768","01","3176.40000000"
"2020-10-21 00:00:00","001690","01","116.87000000"
"2020-10-21 00:00:00","064768","01","3184.94000000"
"2020-10-20 00:00:00","064768","01","3217.01000000"
"2020-10-20 00:00:00","001690","01","117.51000000"
"2020-10-19 00:00:00","001690","01","115.98000000"
"2020-10-19 00:00:00","064768","01","3207.21000000"
"2020-10-16 00:00:00","064768","01","3272.71000000"
"2020-10-16 00:00:00","001690","01","119.02000000"
"2020-10-15 00:00:00","064768","01","3338.65000000"
"2020-10-15 00:00:00","001690","01","120.71000000"
"2020-10-14 00:00:00","064768","01","3363.71000000"
"2020-10-14 00:00:00","001690","01","121.19000000"
"2020-10-13 00:00:00","064768","01","3443.63000000"
"2020-10-13 00:00:00","001690","01","121.10000000"
"2020-10-12 00:00:00","001690","01","124.40000000"
"2020-10-12 00:00:00","064768","01","3442.93000000"
"2020-10-09 00:00:00","064768","01","3286.65000000"
"2020-10-09 00:00:00","001690","01","116.97000000"
"2020-10-08 00:00:00","001690","01","114.97000000"
"2020-10-08 00:00:00","064768","01","3190.55000000"
"2020-10-07 00:00:00","064768","01","3195.69000000"
"2020-10-07 00:00:00","001690","01","115.08000000"
"2020-10-06 00:00:00","001690","01","113.16000000"
"2020-10-06 00:00:00","064768","01","3099.96000000"
"2020-10-05 00:00:00","064768","01","3199.20000000"
"2020-10-05 00:00:00","001690","01","116.50000000"
"2020-10-02 00:00:00","064768","01","3125.00000000"
"2020-10-02 00:00:00","001690","01","113.02000000"
"2020-10-01 00:00:00","064768","01","3221.26000000"
"2020-10-01 00:00:00","001690","01","116.79000000"
"2020-09-30 00:00:00","001690","01","115.81000000"
"2020-09-30 00:00:00","064768","01","3148.73000000"
"2020-09-29 00:00:00","001690","01","114.09000000"
"2020-09-29 00:00:00","064768","01","3144.88000000"
"2020-09-28 00:00:00","001690","01","114.96000000"
"2020-09-28 00:00:00","064768","01","3174.05000000"
"2020-09-25 00:00:00","064768","01","3095.13000000"
"2020-09-25 00:00:00","001690","01","112.28000000"
"2020-09-24 00:00:00","001690","01","108.22000000"
"2020-09-24 00:00:00","064768","01","3019.79000000"
"2020-09-23 00:00:00","001690","01","107.12000000"
"2020-09-23 00:00:00","064768","01","2999.86000000"
"2020-09-22 00:00:00","064768","01","3128.99000000"
"2020-09-22 00:00:00","001690","01","111.81000000"
"2020-09-21 00:00:00","001690","01","110.08000000"
"2020-09-21 00:00:00","064768","01","2960.47000000"
"2020-09-18 00:00:00","064768","01","2954.91000000"
"2020-09-18 00:00:00","001690","01","106.84000000"
"2020-09-17 00:00:00","001690","01","110.34000000"
"2020-09-17 00:00:00","064768","01","3008.73000000"
"2020-09-16 00:00:00","001690","01","112.13000000"
"2020-09-16 00:00:00","064768","01","3078.10000000"
"2020-09-15 00:00:00","064768","01","3156.13000000"
"2020-09-15 00:00:00","001690","01","115.54000000"
"2020-09-14 00:00:00","001690","01","115.35500000"
"2020-09-14 00:00:00","064768","01","3102.97000000"
"2020-09-11 00:00:00","064768","01","3116.22000000"
"2020-09-11 00:00:00","001690","01","112.00000000"
"2020-09-10 00:00:00","064768","01","3175.11000000"
"2020-09-10 00:00:00","001690","01","113.49000000"
"2020-09-09 00:00:00","001690","01","117.32000000"
"2020-09-09 00:00:00","064768","01","3268.61000000"
"2020-09-08 00:00:00","064768","01","3149.84000000"
"2020-09-08 00:00:00","001690","01","112.82000000"
"2020-09-04 00:00:00","001690","01","120.96000000"
"2020-09-04 00:00:00","064768","01","3294.62000000"
"2020-09-03 00:00:00","001690","01","120.88000000"
"2020-09-03 00:00:00","064768","01","3368.00000000"
"2020-09-02 00:00:00","064768","01","3531.45000000"
"2020-09-02 00:00:00","001690","01","131.40000000"
"2020-09-01 00:00:00","064768","01","3499.12000000"
"2020-09-01 00:00:00","001690","01","134.18000000"
"2020-08-31 00:00:00","001690","01","129.04000000"
"2020-08-31 00:00:00","064768","01","3450.96000000"
"2020-08-28 00:00:00","001690","01","499.23000000"
"2020-08-28 00:00:00","064768","01","3401.80000000"
"2020-08-27 00:00:00","001690","01","500.04000000"
"2020-08-27 00:00:00","064768","01","3400.00000000"
"2020-08-26 00:00:00","064768","01","3441.85000000"
"2020-08-26 00:00:00","001690","01","506.09000000"
"2020-08-25 00:00:00","001690","01","499.30000000"
"2020-08-25 00:00:00","064768","01","3346.49000000"
"2020-08-24 00:00:00","064768","01","3307.46000000"
"2020-08-24 00:00:00","001690","01","503.43000000"
"2020-08-21 00:00:00","064768","01","3284.72000000"
"2020-08-21 00:00:00","001690","01","497.48000000"
"2020-08-20 00:00:00","001690","01","473.10000000"
"2020-08-20 00:00:00","064768","01","3297.37000000"
"2020-08-19 00:00:00","001690","01","462.83000000"
"2020-08-19 00:00:00","064768","01","3260.48000000"
"2020-08-18 00:00:00","001690","01","462.25000000"
"2020-08-18 00:00:00","064768","01","3312.49000000"
"2020-08-17 00:00:00","064768","01","3182.41000000"
"2020-08-17 00:00:00","001690","01","458.43000000"
"2020-08-14 00:00:00","001690","01","459.63000000"
"2020-08-14 00:00:00","064768","01","3148.02000000"
"2020-08-13 00:00:00","064768","01","3161.02000000"
"2020-08-13 00:00:00","001690","01","460.04000000"
"2020-08-12 00:00:00","064768","01","3162.24000000"
"2020-08-12 00:00:00","001690","01","452.04000000"
"2020-08-11 00:00:00","001690","01","437.50000000"
"2020-08-11 00:00:00","064768","01","3080.67000000"
"2020-08-10 00:00:00","001690","01","450.91000000"
"2020-08-10 00:00:00","064768","01","3148.16000000"
"2020-08-07 00:00:00","001690","01","444.45000000"
"2020-08-07 00:00:00","064768","01","3167.46000000"
"2020-08-06 00:00:00","064768","01","3225.00000000"
"2020-08-06 00:00:00","001690","01","455.61000000"
"2020-08-05 00:00:00","064768","01","3205.03000000"
"2020-08-05 00:00:00","001690","01","440.25000000"
"2020-08-04 00:00:00","001690","01","438.66000000"
"2020-08-04 00:00:00","064768","01","3138.83000000"
"2020-08-03 00:00:00","064768","01","3111.89000000"
"2020-08-03 00:00:00","001690","01","435.75000000"
"2020-07-31 00:00:00","064768","01","3164.68000000"
"2020-07-31 00:00:00","001690","01","425.04000000"
"2020-07-30 00:00:00","064768","01","3051.88000000"
"2020-07-30 00:00:00","001690","01","384.76000000"
"2020-07-29 00:00:00","001690","01","380.16000000"
"2020-07-29 00:00:00","064768","01","3033.53000000"
"2020-07-28 00:00:00","064768","01","3000.33000000"
"2020-07-28 00:00:00","001690","01","373.01000000"
"2020-07-27 00:00:00","064768","01","3055.21000000"
"2020-07-27 00:00:00","001690","01","379.24000000"
"2020-07-24 00:00:00","064768","01","3008.91000000"
"2020-07-24 00:00:00","001690","01","370.46000000"
"2020-07-23 00:00:00","001690","01","371.38000000"
"2020-07-23 00:00:00","064768","01","2986.55000000"
"2020-07-22 00:00:00","064768","01","3099.91000000"
"2020-07-22 00:00:00","001690","01","389.09000000"
"2020-07-21 00:00:00","001690","01","388.00000000"
"2020-07-21 00:00:00","064768","01","3138.29000000"
"2020-07-20 00:00:00","001690","01","393.43000000"
"2020-07-20 00:00:00","064768","01","3196.84000000"
"2020-07-17 00:00:00","001690","01","385.31000000"
"2020-07-17 00:00:00","064768","01","2961.97000000"
"2020-07-16 00:00:00","001690","01","386.09000000"
"2020-07-16 00:00:00","064768","01","2999.90000000"
"2020-07-15 00:00:00","064768","01","3008.87000000"
"2020-07-15 00:00:00","001690","01","390.90000000"
"2020-07-14 00:00:00","001690","01","388.23000000"
"2020-07-14 00:00:00","064768","01","3084.00000000"
"2020-07-13 00:00:00","064768","01","3104.00000000"
"2020-07-13 00:00:00","001690","01","381.91000000"
"2020-07-10 00:00:00","001690","01","383.68000000"
"2020-07-10 00:00:00","064768","01","3200.00000000"
"2020-07-09 00:00:00","064768","01","3182.63000000"
"2020-07-09 00:00:00","001690","01","382.73000000"
"2020-07-08 00:00:00","001690","01","381.37000000"
"2020-07-08 00:00:00","064768","01","3081.11000000"
"2020-07-07 00:00:00","064768","01","3000.12000000"
"2020-07-07 00:00:00","001690","01","372.69000000"
"2020-07-06 00:00:00","064768","01","3057.04000000"
"2020-07-06 00:00:00","001690","01","373.85000000"
"2020-07-02 00:00:00","064768","01","2890.30000000"
"2020-07-02 00:00:00","001690","01","364.11000000"
"2020-07-01 00:00:00","064768","01","2878.70000000"
"2020-07-01 00:00:00","001690","01","364.11000000"
"2020-06-30 00:00:00","001690","01","364.80000000"
"2020-06-30 00:00:00","064768","01","2758.82000000"
"2020-06-29 00:00:00","064768","01","2680.38000000"
"2020-06-29 00:00:00","001690","01","361.78000000"
"2020-06-26 00:00:00","001690","01","353.63000000"
"2020-06-26 00:00:00","064768","01","2692.87000000"
"2020-06-25 00:00:00","001690","01","364.84000000"
"2020-06-25 00:00:00","064768","01","2754.58000000"
"2020-06-24 00:00:00","064768","01","2734.40000000"
"2020-06-24 00:00:00","001690","01","360.06000000"
"2020-06-23 00:00:00","064768","01","2764.41000000"
"2020-06-23 00:00:00","001690","01","366.53000000"
"2020-06-22 00:00:00","064768","01","2713.82000000"
"2020-06-22 00:00:00","001690","01","358.87000000"
"2020-06-19 00:00:00","001690","01","349.72000000"
"2020-06-19 00:00:00","064768","01","2675.01000000"
"2020-06-18 00:00:00","064768","01","2653.98000000"
"2020-06-18 00:00:00","001690","01","351.73000000"
"2020-06-17 00:00:00","001690","01","351.59000000"
"2020-06-17 00:00:00","064768","01","2640.98000000"
"2020-06-16 00:00:00","001690","01","352.08000000"
"2020-06-16 00:00:00","064768","01","2615.27000000"
"2020-06-15 00:00:00","064768","01","2572.68000000"
"2020-06-15 00:00:00","001690","01","342.99000000"
"2020-06-12 00:00:00","001690","01","338.80000000"
"2020-06-12 00:00:00","064768","01","2545.02000000"
"2020-06-11 00:00:00","064768","01","2557.96000000"
"2020-06-11 00:00:00","001690","01","335.90000000"
"2020-06-10 00:00:00","001690","01","352.84000000"
"2020-06-10 00:00:00","064768","01","2647.45000000"
"2020-06-09 00:00:00","064768","01","2600.86000000"
"2020-06-09 00:00:00","001690","01","343.99000000"
"2020-06-08 00:00:00","001690","01","333.46000000"
"2020-06-08 00:00:00","064768","01","2524.06000000"
"2020-06-05 00:00:00","001690","01","331.50000000"
"2020-06-05 00:00:00","064768","01","2483.00000000"
"2020-06-04 00:00:00","064768","01","2460.60000000"
"2020-06-04 00:00:00","001690","01","322.32000000"
"2020-06-03 00:00:00","001690","01","325.12000000"
"2020-06-03 00:00:00","064768","01","2478.40000000"
"2020-06-02 00:00:00","001690","01","323.34000000"
"2020-06-02 00:00:00","064768","01","2472.41000000"
"2020-06-01 00:00:00","001690","01","321.85000000"
"2020-06-01 00:00:00","064768","01","2471.04000000"
"2020-05-29 00:00:00","064768","01","2442.37000000"
"2020-05-29 00:00:00","001690","01","317.94000000"
"2020-05-28 00:00:00","064768","01","2401.10000000"
"2020-05-28 00:00:00","001690","01","318.25000000"
"2020-05-27 00:00:00","064768","01","2410.39000000"
"2020-05-27 00:00:00","001690","01","318.11000000"
"2020-05-26 00:00:00","064768","01","2421.86000000"
"2020-05-26 00:00:00","001690","01","316.73000000"
"2020-05-22 00:00:00","064768","01","2436.88000000"
"2020-05-22 00:00:00","001690","01","318.89000000"
"2020-05-21 00:00:00","064768","01","2446.74000000"
"2020-05-21 00:00:00","001690","01","316.85000000"
"2020-05-20 00:00:00","001690","01","319.23000000"
"2020-05-20 00:00:00","064768","01","2497.94000000"
"2020-05-19 00:00:00","064768","01","2449.33000000"
"2020-05-19 00:00:00","001690","01","313.14000000"
"2020-05-18 00:00:00","064768","01","2426.26000000"
"2020-05-18 00:00:00","001690","01","314.96000000"
"2020-05-15 00:00:00","001690","01","307.71000000"
"2020-05-15 00:00:00","064768","01","2409.78000000"
"2020-05-14 00:00:00","064768","01","2388.85000000"
"2020-05-14 00:00:00","001690","01","309.54000000"
"2020-05-13 00:00:00","064768","01","2367.92000000"
"2020-05-13 00:00:00","001690","01","307.65000000"
"2020-05-12 00:00:00","001690","01","311.41000000"
"2020-05-12 00:00:00","064768","01","2356.95000000"
"2020-05-11 00:00:00","001690","01","315.01000000"
"2020-05-11 00:00:00","064768","01","2409.00000000"
"2020-05-08 00:00:00","001690","01","310.13000000"
"2020-05-08 00:00:00","064768","01","2379.61000000"
"2020-05-07 00:00:00","064768","01","2367.61000000"
"2020-05-07 00:00:00","001690","01","303.74000000"
"2020-05-06 00:00:00","001690","01","300.63000000"
"2020-05-06 00:00:00","064768","01","2351.26000000"
"2020-05-05 00:00:00","001690","01","297.56000000"
"2020-05-05 00:00:00","064768","01","2317.80000000"
"2020-05-04 00:00:00","064768","01","2315.99000000"
"2020-05-04 00:00:00","001690","01","293.16000000"
"2020-05-01 00:00:00","064768","01","2286.04000000"
"2020-05-01 00:00:00","001690","01","289.07000000"
"2020-04-30 00:00:00","001690","01","293.80000000"
"2020-04-30 00:00:00","064768","01","2474.00000000"
"2020-04-29 00:00:00","064768","01","2372.71000000"
"2020-04-29 00:00:00","001690","01","287.73000000"
"2020-04-28 00:00:00","064768","01","2314.08000000"
"2020-04-28 00:00:00","001690","01","278.58000000"
"2020-04-27 00:00:00","064768","01","2376.00000000"
"2020-04-27 00:00:00","001690","01","283.17000000"
"2020-04-24 00:00:00","064768","01","2410.22000000"
"2020-04-24 00:00:00","001690","01","282.97000000"
"2020-04-23 00:00:00","001690","01","275.03000000"
"2020-04-23 00:00:00","064768","01","2399.45000000"
"2020-04-22 00:00:00","064768","01","2363.49000000"
"2020-04-22 00:00:00","001690","01","276.10000000"
"2020-04-21 00:00:00","064768","01","2328.12000000"
"2020-04-21 00:00:00","001690","01","268.37000000"
"2020-04-20 00:00:00","064768","01","2393.61000000"
"2020-04-20 00:00:00","001690","01","276.93000000"
